avatarThumbnail,cid,createTime,createTimeISO,diggCount,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1d43febd74027d473d2c3eb70c1c8ca8.jpg?lk3s=30310797&nonce=70726&refresh_token=e413b125218cbc08b09bbbe89cb84f8d&x-expires=1739354400&x-signature=CUDbZ2ZJoutF39AsIxGrFtt6lCU%3D&shp=30310797&shcp=-,7.44E+18,1732867986,2024-11-29T08:13:06.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,hbd,7.41E+18,meydina.putri7,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3d5daf06d23bbce60be886b182b64272~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=65134&refresh_token=d6d36b68bd2bb0a317d84c94c83726ea&x-expires=1739354400&x-signature=Zem51vwIDy9XeYJ4K0SMujHrT7Y%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732867146,2024-11-29T07:59:06.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,boleh,7.27E+18,afifpradana,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/69256b67f896f0a5769c6b1867f9dab7.jpg?lk3s=30310797&nonce=52693&refresh_token=eb97451e744348ba72bc365332f74a5e&x-expires=1739354400&x-signature=MRrTfnKVdGn15Iil0nvFHBm08T0%3D&shp=30310797&shcp=-,7.44E+18,1732866704,2024-11-29T07:51:44.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,HBD bang,7.36E+18,kaylabaskoro,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c9e39f608c5df660eac9c1c9f80b42dd.jpg?lk3s=30310797&nonce=22171&refresh_token=25d4d4767b1ff52cf2d099a73e69b369&x-expires=1739354400&x-signature=jxb3e8n70TWtFuJNUWROfnzITHQ%3D&shp=30310797&shcp=-,7.44E+18,1732865518,2024-11-29T07:31:58.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,sama bang gw juga ultah,6.99E+18,1k1_87,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/09f5d4f1806259506de23184b142d15b.jpg?lk3s=30310797&nonce=33593&refresh_token=22bc858d8988317590e6ca672ff17bf3&x-expires=1739354400&x-signature=dQLk%2F4MmBfRKPoIfzd5O3Azolyw%3D&shp=30310797&shcp=-,7.44E+18,1732865222,2024-11-29T07:27:02.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,Hbd bro🎉,7.41E+18,afgan3858,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7331394101146812437.jpg?lk3s=30310797&nonce=49616&refresh_token=9dfa833bddf07b0865a8d0f4678ea923&x-expires=1739354400&x-signature=8bWU2yYSjGClSSTuKZvcwRPtyuE%3D&shp=30310797&shcp=-,7.44E+18,1732864572,2024-11-29T07:16:12.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,happy birthday bahagia terus ya 🥰,6.51E+18,13_ibuanak3,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8ebb592eddab652cb926f0ac2799147a~c5_100x100.jpg?lk3s=30310797&nonce=23880&refresh_token=87e55d939c4cec5287f9e0936f5d3e96&x-expires=1739354400&x-signature=hOhYnGFbWIIrfv0FGirQmcD4hcM%3D&shp=30310797&shcp=-,7.44E+18,1732864139,2024-11-29T07:08:59.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,hbd,6.65E+18,hi.bobaa,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5320746e64daf2172e8a5916429a58ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=9307&refresh_token=37a45040bb4f6434b4510a48cdc750ba&x-expires=1739354400&x-signature=AiUmIwfaxZHgn98R8vfbU%2BlhKD4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732863404,2024-11-29T06:56:44.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,hbd bang,6.99E+18,devimandasari100,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/37936ad0670a4efbe81a3095473bf280~c5_100x100.jpg?lk3s=30310797&nonce=74243&refresh_token=2a331a9f16b33e2c86c4f6b55c4aea17&x-expires=1739354400&x-signature=TivCQWpv50K1XXAKr8ZCaKk%2FhWo%3D&shp=30310797&shcp=-,7.44E+18,1732861901,2024-11-29T06:31:41.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,hbd,6.94E+18,bono06_25,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/eed3672f48eb952e13e325d5c8172172~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=86145&refresh_token=6440d2653955b48c6c411ace9049eea7&x-expires=1739354400&x-signature=A0PxYbBJWnPWzyPcq2HCvso6rUk%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732861497,2024-11-29T06:24:57.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,hbd,7.44E+18,itz_tirrzz,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2f91506c262c56760dc586203eccf45c.jpg?lk3s=30310797&nonce=29908&refresh_token=7f658772cb22d7af0ce98492ced05dae&x-expires=1739354400&x-signature=n5tfZRoIvP6lHYhG9dSHkJOTXdI%3D&shp=30310797&shcp=-,7.44E+18,1732860130,2024-11-29T06:02:10.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,ketoro lek cah bayi,7.16E+18,alhnjfri_,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732864617,2024-11-29T07:16:57.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,"iyo kek , sek bayi aku [laughwithtears]",7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732708727,2024-11-27T11:58:47.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,"ga, lu liat balesan di komentar gw",7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1277afdf2cd0ad0c9279c54e0f90e824~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=68133&refresh_token=89baa7fe0ff5979b308db99591cf9a93&x-expires=1739354400&x-signature=GRPcUvnydeC1mKF%2BEH3cI7rUpDU%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732708915,2024-11-27T12:01:55.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,Ga ada tuh,7.10E+18,klemotzvaganza_,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732708947,2024-11-27T12:02:27.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,"emng engga, liat balesan komentar gw",7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1277afdf2cd0ad0c9279c54e0f90e824~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=68133&refresh_token=89baa7fe0ff5979b308db99591cf9a93&x-expires=1739354400&x-signature=GRPcUvnydeC1mKF%2BEH3cI7rUpDU%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732708970,2024-11-27T12:02:50.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,Yg mana?,7.10E+18,klemotzvaganza_,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732709002,2024-11-27T12:03:22.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,balesan gw,7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732709101,2024-11-27T12:05:01.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,"gw juga Jawa dan itu bukn joks, gini, lu tau kan bnyk yg bilng Jawa = hama? yakan, jadi gw itu nyontohin orang yg bilang kek gitu trus lu udh liat gw bales diri gw sendiri? yg gw bilng, gamuat",7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1277afdf2cd0ad0c9279c54e0f90e824~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=68133&refresh_token=89baa7fe0ff5979b308db99591cf9a93&x-expires=1739354400&x-signature=GRPcUvnydeC1mKF%2BEH3cI7rUpDU%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732709248,2024-11-27T12:07:28.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,ya yg mana mknya gua tanya yg mana lu ga liat itu ada tanda tanya lu bilang balasan lu gua tanya yg mana? balesan lu yg mana,7.10E+18,klemotzvaganza_,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7989bdc1a76a962b9ae2110b88efef03~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=56206&refresh_token=420c34b16bf1910888ecfb839944f2e8&x-expires=1739354400&x-signature=%2B88Ap3i8Dj9cO%2FErfvKqR%2Fb02S4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732624566,2024-11-26T12:36:06.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,Harga mahal,6.87E+18,depss077,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732625013,2024-11-26T12:43:33.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,maksud? kalo mau hujat mending baca balesan komentar gw sebelum komen,7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0b3423e3544aee23fc906d19e4f2fce~c5_100x100.jpg?lk3s=30310797&nonce=81881&refresh_token=b087d9bd8a9e55f2566d1d06a5840770&x-expires=1739354400&x-signature=J1a46P6wlKSlj15HbOLk3wwaeQY%3D&shp=30310797&shcp=-,7.44E+18,1732620083,2024-11-26T11:21:23.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,sdm to ol rendah,6.96E+18,watatakrend,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732494095,2024-11-25T00:21:35.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,jan serius² amat ya🗿,7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e4ff17a0ecec93e8db304bbaaef68c24~c5_100x100.jpg?lk3s=30310797&nonce=62961&refresh_token=0c805774f860cb403199b573db48f7c7&x-expires=1739354400&x-signature=Od8DfuZXaoZL1bAybLlYHPnS72A%3D&shp=30310797&shcp=-,7.44E+18,1732520689,2024-11-25T07:44:49.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,di gas cl cl,7.21E+18,valianthamidar1,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732520735,2024-11-25T07:45:35.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,ha?,7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/57f254f6091b7696b578c2339233fb3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=28979&refresh_token=379be18d217a5c6335fdb1b075b96fd7&x-expires=1739354400&x-signature=VxtfajFGcj1P4sXihg6%2BeSdgGDM%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732525174,2024-11-25T08:59:34.000Z,4,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,becanda jan bawa suku bg wkwkw,7.29E+18,no827279,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732527052,2024-11-25T09:30:52.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,"maksud gw, yg bilng Jawa = hama ""bapak lu hama"" baca balesan chat gw minimal, gw juga jawa",7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0d77c1b7b10dd75a673a468692c011be.jpg?lk3s=30310797&nonce=24306&refresh_token=d9fa3d778e53e81ffe0ac3549f9afbac&x-expires=1739354400&x-signature=Zc%2BTt39379EGFeIcpwQDaGutcOY%3D&shp=30310797&shcp=-,7.44E+18,1732535892,2024-11-25T11:58:12.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,jokes ada batasnya ya🙏🏻,7.32E+18,monikkrowrrr,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06503e7bb8a706421427a7c9a88f3304~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=43400&refresh_token=cd0b616fee79c85018c2dc509a6e5305&x-expires=1739354400&x-signature=%2BNAze1eUo6ptgCQWBDmRnSgfAw4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732558696,2024-11-25T18:18:16.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,susah ya jelasinnya,7.29E+18,syahrul_917,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8db65c0371f670358c2194aaec856b45.jpg?lk3s=30310797&nonce=185&refresh_token=b2b7f47f1142d0eaa1108ade4d5e6421&x-expires=1739354400&x-signature=VJ1CUoofVtD0UEgqIxRcIZrpWSQ%3D&shp=30310797&shcp=-,7.44E+18,1732784832,2024-11-28T09:07:12.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,😹😹😹,6.90E+18,im.dapaa,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1cab7ebb5d3106c30ebc14eda9cfb4a~c5_100x100.jpg?lk3s=30310797&nonce=19066&refresh_token=8a8818e9ca4d8f1013b72d87f4953c29&x-expires=1739354400&x-signature=53T1AaBYa%2BT5hz16SFCBoEK86Nw%3D&shp=30310797&shcp=-,7.44E+18,1732292356,2024-11-22T16:19:16.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,😂,6.97E+18,achmad_4.4,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4df93b5cf1b5776a4d46d230961e7182~c5_100x100.jpg?lk3s=30310797&nonce=20179&refresh_token=681e64329cf8cd134162b8cbca9d11a5&x-expires=1739354400&x-signature=9iEpkQtoj7%2F6Jcy%2B9JLi1gXD%2Fhg%3D&shp=30310797&shcp=-,7.44E+18,1732469680,2024-11-24T17:34:40.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,"tebak suku
tebak ras
tebak iq
tebak ukuran otak
tebak umur
tebak sekolah",6.70E+18,etngrajinngaji,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7dcbaf2d654c674b145e9b07fd404038~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=89879&refresh_token=033a408010f0fae80269ddc82b73a7b6&x-expires=1739354400&x-signature=vmukw0eN522qSMXIhVyJDCUZZrw%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732605774,2024-11-26T07:22:54.000Z,5,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,"Jawa aja tempat lahirnya para bintang
seperti (IR.SOEKARNO)",6.88E+18,mwm1790,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c565ca9cdb02e9cedda9be19e8b90687~c5_100x100.jpg?lk3s=30310797&nonce=54148&refresh_token=fbc3df7a9c12915ec03de0be39e46dc2&x-expires=1739354400&x-signature=lvUT2NbQgDvy3LUbQa5LUmuECbs%3D&shp=30310797&shcp=-,7.44E+18,1732608638,2024-11-26T08:10:38.000Z,2,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,Koruptor dari...tepatt(jawa),7.09E+18,kharesta_sensei,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4ebd9434d5898237de2a70cef0a3e0f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=58399&refresh_token=f77c1e5678add0d1b55e09d7b9a39585&x-expires=1739354400&x-signature=YEeTcmsR3kS3AklyPnOlfOCCucA%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732692913,2024-11-27T07:35:13.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,apa kabar mantan gubernur lampung😂😂,6.59E+18,nbrsa7,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/09cde2614eb24caaf6b5f990f574c702~c5_100x100.jpg?lk3s=30310797&nonce=49337&refresh_token=f6038684551889857e4561b25bd4b3b4&x-expires=1739354400&x-signature=1r4rrrBTItJKkateZZAG1kuL2OQ%3D&shp=30310797&shcp=-,7.44E+18,1732708258,2024-11-27T11:50:58.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,Fu jamet hama😂,6.99E+18,bagusabdulmustofa,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/984c9d9e7e456bf3d7069a7669f7f4af.jpg?lk3s=30310797&nonce=25537&refresh_token=cc7237e7013dfe490f31595e88425ef7&x-expires=1739354400&x-signature=OQ92xfXVzC9u2BKWQndVlXS7zHg%3D&shp=30310797&shcp=-,7.44E+18,1732713871,2024-11-27T13:24:31.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,koruptor dri indo bearti indo=hama,7.16E+18,ahmadfauzi33245,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b532db5ca005086294b6828dc330c6a2.jpg?lk3s=30310797&nonce=12376&refresh_token=226e4bcd168deae6e8b9ad8aa43db86a&x-expires=1739354400&x-signature=Nvxbg5QVb4lxiQcZbyj5G%2BNj2Go%3D&shp=30310797&shcp=-,7.44E+18,1732715044,2024-11-27T13:44:04.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,ngetik opo le,7.09E+18,vandzzz27,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/62c45dc2d87992e948d78d92f1839a0e.jpg?lk3s=30310797&nonce=89315&refresh_token=6d24cc9a54972b5f5edaea57ea61d14f&x-expires=1739354400&x-signature=6K6zdS45Sl2pVRGMrbDFlVcIfnY%3D&shp=30310797&shcp=-,7.44E+18,1732744647,2024-11-27T21:57:27.000Z,0,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,ngapain lu?,7.03E+18,riz_265,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e66be0633a11e381ba3fb4a796180c63~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=27977&refresh_token=5db8c0e18b5714b665c266850289bd85&x-expires=1739354400&x-signature=lVpc2GRnEv9bYzhGwubH1bpeOjg%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732707763,2024-11-27T11:42:43.000Z,1,7.44E+18,,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352?_r=1&_t=8rU22aPXnNo,Jawa=kunci,7.44E+18,leshaa13213,https://www.tiktok.com/@arab_ngapak/video/7438230573757271352
